cycle,F_total,Theta_NM,Theta_sum,Theta_shape,B_rms,S_pred,du_rms,du_max,U_overlap,max_overlap,radius_ratio,Lx,Ly,shear,accepted_cycle,ran_box,ran_surgery
20,3.62532699830937846e-02,1.07703970113626604e-01,6.22028351559964221e-02,1.04594301242646293e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.10082831535496825e-02,5.31308306004969477e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,1
21,3.67263224882468792e-02,1.07546803096745622e-01,6.22028351559964290e-02,1.04304169086004830e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.21968208187180785e-02,5.44788665079147805e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
22,3.71944031227611216e-02,1.07397072529177254e-01,6.22028351559963735e-02,1.04029325698427669e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.33620184215559447e-02,5.57552472849827119e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
23,3.71944031227611216e-02,1.07397072529177254e-01,6.22028351559963735e-02,1.04029325698427669e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.33620184215559447e-02,5.57552472849827119e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
24,3.71944031227611216e-02,1.07397072529177254e-01,6.22028351559963735e-02,1.04029325698427669e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.33620184215559447e-02,5.57552472849827119e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
25,3.76759216003004702e-02,1.07248882356176911e-01,6.22028351559964082e-02,1.03756395088603043e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.45518997105836599e-02,5.70165075053830073e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,0
26,3.81497360598534174e-02,1.07108008776755539e-01,6.22028351559964221e-02,1.03495988367678177e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.57154082840083988e-02,5.82116423803973326e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
27,3.81497360598534174e-02,1.07108008776755539e-01,6.22028351559964221e-02,1.03495988367678177e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.57154082840083988e-02,5.82116423803973326e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
28,3.86351053005162537e-02,1.06967716017767722e-01,6.22028351559964013e-02,1.03236708448382092e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.69005533131193991e-02,5.93931974277532859e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
29,3.91322528341783299e-02,1.06828212215491006e-01,6.22028351559964360e-02,1.02980055977209689e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.81065525491915567e-02,6.05613253746442037e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
30,3.96195971084516499e-02,1.06695390552560110e-01,6.22028351559964290e-02,1.02735985004195507e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,2.92820783548860368e-02,6.16690441393406008e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,1
31,4.01166199750932206e-02,1.06563536249048921e-01,6.22028351559964082e-02,1.02492927353088403e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.04756539176764887e-02,6.27646857332637698e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
32,4.01166199750932206e-02,1.06563536249048921e-01,6.22028351559964082e-02,1.02492927353088403e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.04756539176764887e-02,6.27646857332637698e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
33,4.01166199750932206e-02,1.06563536249048921e-01,6.22028351559964082e-02,1.02492927353088403e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.04756539176764887e-02,6.27646857332637698e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
34,4.01166199750932206e-02,1.06563536249048921e-01,6.22028351559964082e-02,1.02492927353088403e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.04756539176764887e-02,6.27646857332637698e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
35,4.01166199750932206e-02,1.06563536249048921e-01,6.22028351559964082e-02,1.02492927353088403e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.04756539176764887e-02,6.27646857332637698e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,0
36,4.01166199750932206e-02,1.06563536249048921e-01,6.22028351559964082e-02,1.02492927353088403e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.04756539176764887e-02,6.27646857332637698e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
37,4.01166199750932206e-02,1.06563536249048921e-01,6.22028351559964082e-02,1.02492927353088403e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.04756539176764887e-02,6.27646857332637698e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
38,4.01166199750932206e-02,1.06563536249048921e-01,6.22028351559964082e-02,1.02492927353088403e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.04756539176764887e-02,6.27646857332637698e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
39,4.01166199750932206e-02,1.06563536249048921e-01,6.22028351559964082e-02,1.02492927353088403e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.04756539176764887e-02,6.27646857332637698e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
40,4.06231033982036444e-02,1.06432542733818414e-01,6.22028351559964082e-02,1.02250932017679791e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.16868089995824762e-02,6.38483803933223015e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,1
41,4.06231033982036444e-02,1.06432542733818414e-01,6.22028351559964082e-02,1.02250932017679791e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.16868089995824762e-02,6.38483803933223015e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
42,4.06231033982036444e-02,1.06432542733818414e-01,6.22028351559964082e-02,1.02250932017679791e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.16868089995824762e-02,6.38483803933223015e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
43,4.11176877369195046e-02,1.06307596927628797e-01,6.22028351559964152e-02,1.02019972595538660e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.28646908373730479e-02,6.48767934111635913e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
44,4.15779445507890727e-02,1.06194052996945731e-01,6.22028351559964013e-02,1.01809430384348643e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.39568632379478944e-02,6.58092350580634644e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
45,4.20448943502006942e-02,1.06080904603315151e-01,6.22028351559964013e-02,1.01599653022807296e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.50614453200939202e-02,6.67327351087323439e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,0
46,4.25183785304746875e-02,1.05968407035158044e-01,6.22028351559964152e-02,1.01390637102203085e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.61781264900986888e-02,6.76474606025436742e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
47,4.25183785304746875e-02,1.05968407035158044e-01,6.22028351559964152e-02,1.01390637102203085e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.61781264900986888e-02,6.76474606025436742e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
48,4.25183785304746875e-02,1.05968407035158044e-01,6.22028351559964152e-02,1.01390637102203085e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.61781264900986888e-02,6.76474606025436742e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
49,4.29982698097743712e-02,1.05856926217474348e-01,6.22028351559964290e-02,1.01182379811342690e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.73066582795133772e-02,6.85537546910666151e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
50,4.34413795653523782e-02,1.05755942587699991e-01,6.22028351559964013e-02,1.00993111415848658e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.83459395140005460e-02,6.93730324593810899e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,1
51,4.38896038179416442e-02,1.05655483976517681e-01,6.22028351559964013e-02,1.00804602262459353e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,3.93945508838246528e-02,7.01854383724995756e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
52,4.43428381230930035e-02,1.05555368063778091e-01,6.22028351559963874e-02,1.00616856894714057e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.04522832778124106e-02,7.09910316009607634e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
53,4.48010038655951570e-02,1.05455756355705477e-01,6.22028351559964152e-02,1.00430009046522245e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.15188754599640289e-02,7.17898707892703491e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
54,4.48010038655951570e-02,1.05455756355705477e-01,6.22028351559964152e-02,1.00430009046522245e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.15188754599640289e-02,7.17898707892703491e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
55,4.52638609345360904e-02,1.05356611379433293e-01,6.22028351559964013e-02,1.00243777971776984e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.25940763779643697e-02,7.25820140606794340e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,0
56,4.57313243265068253e-02,1.05258550300520740e-01,6.22028351559964082e-02,1.00058227872449348e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.36776673902255358e-02,7.33675190219256201e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
57,4.57313243265068253e-02,1.05258550300520740e-01,6.22028351559964082e-02,1.00058227872449348e-01,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.36776673902255358e-02,7.33675190219256201e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
58,4.61816203197987080e-02,1.05165378564207157e-01,6.22028351559964013e-02,9.98818020716688570e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.47193576963731479e-02,7.41109696695958498e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
59,4.61816203197987080e-02,1.05165378564207157e-01,6.22028351559964013e-02,9.98818020716688570e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.47193576963731479e-02,7.41109696695958498e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
60,4.66359393309486447e-02,1.05072547472509992e-01,6.22028351559964152e-02,9.97060261569377160e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.57683266509773812e-02,7.48484763629260197e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,1
61,4.70942100748395834e-02,1.04980037832508713e-01,6.22028351559964152e-02,9.95309803552366229e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.68243705448930445e-02,7.55800878697021616e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
62,4.70942100748395834e-02,1.04980037832508713e-01,6.22028351559964152e-02,9.95309803552366229e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.68243705448930445e-02,7.55800878697021616e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
63,4.70942100748395834e-02,1.04980037832508713e-01,6.22028351559964152e-02,9.95309803552366229e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.68243705448930445e-02,7.55800878697021616e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
64,4.70942100748395834e-02,1.04980037832508713e-01,6.22028351559964152e-02,9.95309803552366229e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.68243705448930445e-02,7.55800878697021616e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
65,4.70942100748395834e-02,1.04980037832508713e-01,6.22028351559964152e-02,9.95309803552366229e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.68243705448930445e-02,7.55800878697021616e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,0
66,4.70942100748395834e-02,1.04980037832508713e-01,6.22028351559964152e-02,9.95309803552366229e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.68243705448930445e-02,7.55800878697021616e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
67,4.75563073929997776e-02,1.04887758377002149e-01,6.22028351559964152e-02,9.93566090496936366e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.78872863356967701e-02,7.63058525445867719e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
68,4.75563073929997776e-02,1.04887758377002149e-01,6.22028351559964152e-02,9.93566090496936366e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.78872863356967701e-02,7.63058525445867719e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
69,4.75563073929997776e-02,1.04887758377002149e-01,6.22028351559964152e-02,9.93566090496936366e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.78872863356967701e-02,7.63058525445867719e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
70,4.75563073929997776e-02,1.04887758377002149e-01,6.22028351559964152e-02,9.93566090496936366e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.78872863356967701e-02,7.63058525445867719e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,1
71,4.75563073929997776e-02,1.04887758377002149e-01,6.22028351559964152e-02,9.93566090496936366e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.78872863356967701e-02,7.63058525445867719e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
72,4.75563073929997776e-02,1.04887758377002149e-01,6.22028351559964152e-02,9.93566090496936366e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.78872863356967701e-02,7.63058525445867719e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
73,4.80221530088539433e-02,1.04796340547285469e-01,6.22028351559964221e-02,9.91829740072142918e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.89568712831567679e-02,7.70258183327761081e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
74,4.80221530088539433e-02,1.04796340547285469e-01,6.22028351559964221e-02,9.91829740072142918e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.89568712831567679e-02,7.70258183327761081e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
75,4.80221530088539433e-02,1.04796340547285469e-01,6.22028351559964221e-02,9.91829740072142918e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.89568712831567679e-02,7.70258183327761081e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,0
76,4.80221530088539433e-02,1.04796340547285469e-01,6.22028351559964221e-02,9.91829740072142918e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.89568712831567679e-02,7.70258183327761081e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
77,4.80221530088539433e-02,1.04796340547285469e-01,6.22028351559964221e-02,9.91829740072142918e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,4.89568712831567679e-02,7.70258183327761081e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
78,4.84916302813664449e-02,1.04705942092641099e-01,6.22028351559964013e-02,9.90100362241249365e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.00329260674346327e-02,7.77400327735691121e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
