attempt,accepted,Theta_sum_old,Theta_shape_old,Theta_sum_after_instant,Theta_shape_after_instant,Theta_sum_after_quench,Theta_shape_after_quench,F_old,F_after_quench,U_old,U_after_quench,flipped_edge_i,flipped_edge_j
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
0,1,5.21542178875550599e-02,1.13332077606765794e-01,5.28138615422065888e-02,1.15488465522566905e-01,5.28138615422065749e-02,1.09458075595026225e-01,5.69053330846979871e-02,4.17386327167998950e-02,5.69939020238068930e-02,2.99743762397351524e-02,160,219
