attempt,accepted,Theta_sum_old,Theta_shape_old,Theta_sum_after_instant,Theta_shape_after_instant,Theta_sum_after_quench,Theta_shape_after_quench,F_old,F_after_quench,U_old,U_after_quench,flipped_edge_i,flipped_edge_j
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
0,1,5.21542178875550599e-02,1.13260501191449953e-01,5.28138615422066027e-02,1.15434473237043089e-01,5.28138615422065888e-02,1.11617946939137347e-01,5.78417023168413744e-02,4.59184173001044443e-02,5.89315152262038719e-02,3.64239623425778314e-02,160,219
