attempt,accepted,Theta_sum_old,Theta_shape_old,Theta_sum_after_instant,Theta_shape_after_instant,Theta_sum_after_quench,Theta_shape_after_quench,F_old,F_after_quench,U_old,U_after_quench,flipped_edge_i,flipped_edge_j
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
0,1,3.16567293327042545e-02,1.13677159129168412e-01,3.37695734578100648e-02,1.16962465700285401e-01,3.37695734578100648e-02,1.13380916123745346e-01,2.99154536653028269e-01,2.52419292496923020e-01,5.44614790251255254e-01,4.51136888246562062e-01,160,219
