run_id,seed,N,phi,operator_name,operator_family,topology_identity_before,topology_identity_after,valid_before,valid_after,Theta_NM_before,Theta_NM_after,Delta_Theta_NM,Theta_sum_before,Theta_sum_after,Delta_Theta_sum,Theta_shape_before,Theta_shape_after,Delta_Theta_shape,B_rms_before,B_rms_after,Delta_B_rms,S_pred_before,S_pred_after,Delta_S_pred,du_rms_before,du_rms_after,Delta_du_rms,du_max_before,du_max_after,Delta_du_max,U_overlap_before,U_overlap_after,Delta_U_overlap,max_overlap_before,max_overlap_after,Delta_max_overlap,radius_ratio_before,radius_ratio_after,degree_radius_corr_before,degree_radius_corr_after,time_sec,success_left,success_down,success_diagonal,status,notes
1,5001,256,8.39999999999999969e-01,free_ricci,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.13638151361536877e-01,1.08150039887587798e-01,-5.48811147394907828e-03,7.31079313080001680e-02,6.44641671668001832e-12,-7.31079313015537552e-02,1.13732160471657587e-01,1.10486401886278854e-01,-3.24575858537873296e-03,5.14815167390920370e-01,4.46678496812012240e-11,-5.14815167346252545e-01,9.51769142675232729e+01,7.52529851739370121e-09,-9.51769142599979716e+01,1.42689086069606230e-01,2.08153933241388223e-10,-1.42689085861452292e-01,4.44120139810292358e-01,4.25016658394396633e-10,-4.44120139385275725e-01,2.87280607168554367e-04,4.01771145635277005e+00,4.01742417574560129e+00,3.36565601562499594e-03,4.42387384532224370e-01,4.39021728516599374e-01,3.96077057090769946e+00,4.57582776457878104e+00,8.07375155519678867e-01,9.11216039422162005e-01,9.68745460000022263e-02,1,1,1,ok,converged: max_abs_K < tol
1,5001,256,8.39999999999999969e-01,post_voro_surgery,topology,voro_radical,post_surgery_nonradical,1,1,1.13638151361536877e-01,1.38299248148706977e-01,2.46610967871701003e-02,7.31079313080001680e-02,6.41911414273143577e-02,-8.91678988068581035e-03,1.13732160471657587e-01,1.48085819290179554e-01,3.43536588185219677e-02,5.14815167390920370e-01,4.54110959617529675e-01,-6.07042077733906948e-02,9.51769142675232729e+01,6.93714005807627103e+01,-2.58055136867605626e+01,1.42689086069606230e-01,1.30529185619829569e-01,-1.21599004497766616e-02,4.44120139810292358e-01,3.24252250584860457e-01,-1.19867889225431901e-01,2.87280607168554367e-04,2.87280607168554367e-04,0.00000000000000000e+00,3.36565601562499594e-03,3.36565601562499594e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,8.07375155519678867e-01,8.37584362563301710e-01,5.37128491370000063e+01,1,0,0,ok,light topology surgery; no longer radical
1,5001,256,8.39999999999999969e-01,radius_label_swap,sum_channel,voro_radical,voro_radical_rebuilt,1,1,1.13638151361536877e-01,1.13640168331297864e-01,2.01696976098730829e-06,7.31079313080001680e-02,7.31102011328891022e-02,2.26982488893412437e-06,1.13732160471657587e-01,1.13732433242072578e-01,2.72770414991296839e-07,5.14815167390920370e-01,5.14829753411083724e-01,1.45860201633540854e-05,9.51769142675232729e+01,9.51766236190725863e+01,-2.90648450686603610e-04,1.42689086069606230e-01,1.42688843059291193e-01,-2.43010315037484048e-07,4.44120139810292358e-01,4.44119302861594123e-01,-8.36948698235140398e-07,2.87280607168554367e-04,2.86738310080293342e-04,-5.42297088261024535e-07,3.36565601562499594e-03,3.36565601562499594e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,8.07375155519678867e-01,8.07366401456745320e-01,5.60571528599999169e+00,0,0,0,ok,radius labels permuted; distribution exactly preserved
1,5001,256,8.39999999999999969e-01,shape_descent,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.13638151361536877e-01,1.13583318583438619e-01,-5.48327780982571511e-05,7.31079313080001680e-02,7.31079313080001680e-02,0.00000000000000000e+00,1.13732160471657587e-01,1.13699258194741262e-01,-3.29022769163245243e-05,5.14815167390920370e-01,5.14815167390920370e-01,0.00000000000000000e+00,9.51769142675232729e+01,9.51769142675232729e+01,0.00000000000000000e+00,1.42689086069606230e-01,1.42689086069606230e-01,0.00000000000000000e+00,4.44120139810292358e-01,4.44120139810292358e-01,0.00000000000000000e+00,2.87280607168554367e-04,2.87323706827339361e-04,4.30996587849944400e-08,3.36565601562499594e-03,3.36565601562499594e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,8.07375155519678867e-01,8.07375155519678867e-01,6.47086638499999722e+00,0,1,0,ok,stochastic coordinate shape descent
2,5002,256,8.39999999999999969e-01,bounded_ricci_du010,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.19948483391180596e-01,1.14280367947966144e-01,-5.66811544321445260e-03,7.66442705132053953e-02,5.66965254753261580e-02,-1.99477450378792373e-02,1.15690035563522489e-01,1.14632448070397380e-01,-1.05758749312510891e-03,5.47681225373384373e-01,4.03975760909162707e-01,-1.43705464464221666e-01,1.01497663867793392e+02,6.77129140089296868e+01,-3.37847498588637052e+01,1.44151192856422306e-01,1.11616406375331975e-01,-3.25347864810903303e-02,4.74002012686933372e-01,3.85146508695532186e-01,-8.88555039914011857e-02,7.23910398442805577e-04,1.15933327724399918e-01,1.15209417325957117e-01,4.93644155168881937e-03,1.12665025794405071e-01,1.07728584242716252e-01,3.96077057090769946e+00,3.75541409938962101e+00,7.93737348816864641e-01,8.55974766105798146e-01,8.51820080000003088e-02,1,1,1,ok,relative_bounded_ricci
2,5002,256,8.39999999999999969e-01,box_shear_aspect,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.19948483391180596e-01,1.19948483391180596e-01,0.00000000000000000e+00,7.66442705132053953e-02,7.66442705132053953e-02,0.00000000000000000e+00,1.15690035563522489e-01,1.15690035563522489e-01,0.00000000000000000e+00,5.47681225373384373e-01,5.47681225373384373e-01,0.00000000000000000e+00,1.01497663867793392e+02,1.01497663867793392e+02,0.00000000000000000e+00,1.44151192856422306e-01,1.44151192856422306e-01,0.00000000000000000e+00,4.74002012686933372e-01,4.74002012686933372e-01,0.00000000000000000e+00,7.23910398442805577e-04,7.23910398442805577e-04,0.00000000000000000e+00,4.93644155168881937e-03,4.93644155168881937e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,7.93737348816864641e-01,7.93737348816864641e-01,4.36242415499999936e+00,0,0,0,ok,aspect-only box strain; shear omitted for rectangular voro++ container
2,5002,256,8.39999999999999969e-01,compression_step,coupled,voro_radical,voro_radical_rebuilt,1,1,1.19948483391180596e-01,1.19948483391180583e-01,-1.38777878078144568e-17,7.66442705132053953e-02,7.66442705132053953e-02,0.00000000000000000e+00,1.15690035563522489e-01,1.15690035563522559e-01,6.93889390390722838e-17,5.47681225373384373e-01,5.47681225373384373e-01,0.00000000000000000e+00,1.01497663867793392e+02,1.01497663867793392e+02,0.00000000000000000e+00,1.44151192856422306e-01,1.44151192856422306e-01,0.00000000000000000e+00,4.74002012686933372e-01,4.74002012686933372e-01,0.00000000000000000e+00,7.23910398442805577e-04,0.00000000000000000e+00,-7.23910398442805577e-04,4.93644155168881937e-03,0.00000000000000000e+00,-4.93644155168881937e-03,3.96077057090769946e+00,3.96077057090769946e+00,7.93737348816864641e-01,7.93737348816864641e-01,1.26405043700000164e+00,0,0,0,ok,local phi scan best endpoint
2,5002,256,8.39999999999999969e-01,free_ricci,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.19948483391180596e-01,1.11479053756030941e-01,-8.46942963514965563e-03,7.66442705132053953e-02,6.69544865978493569e-12,-7.66442705065099456e-02,1.15690035563522489e-01,1.14191720490662160e-01,-1.49831507286032894e-03,5.47681225373384373e-01,4.74227547267766054e-11,-5.47681225325961640e-01,1.01497663867793392e+02,8.04706400903125694e-09,-1.01497663859746325e+02,1.44151192856422306e-01,2.21846362263865131e-10,-1.44151192634575931e-01,4.74002012686933372e-01,4.54515204383513084e-10,-4.74002012232418168e-01,7.23910398442805577e-04,2.84996439177689442e+00,2.84924048137845176e+00,4.93644155168881937e-03,4.66584555703936532e-01,4.61648114152247713e-01,3.96077057090769946e+00,5.15437900694108997e+00,7.93737348816864641e-01,9.28507435647652368e-01,1.56315339000002496e-01,1,1,1,ok,converged: max_abs_K < tol
2,5002,256,8.39999999999999969e-01,post_voro_surgery,topology,voro_radical,post_surgery_nonradical,1,1,1.19948483391180596e-01,1.42711492547834773e-01,2.27630091566541765e-02,7.66442705132053953e-02,6.85222656791360518e-02,-8.12200483406934348e-03,1.15690035563522489e-01,1.47269796482894039e-01,3.15797609193715495e-02,5.47681225373384373e-01,4.98158715757797133e-01,-4.95225096155872402e-02,1.01497663867793392e+02,8.14719678332201909e+01,-2.00256960345732011e+01,1.44151192856422306e-01,1.33594248010588251e-01,-1.05569448458340542e-02,4.74002012686933372e-01,3.96304433398735223e-01,-7.76975792881981486e-02,7.23910398442805577e-04,7.23910398442805577e-04,0.00000000000000000e+00,4.93644155168881937e-03,4.93644155168881937e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,7.93737348816864641e-01,8.22321301586625197e-01,5.65914813910000021e+01,1,0,0,ok,light topology surgery; no longer radical
2,5002,256,8.39999999999999969e-01,radius_label_swap,sum_channel,voro_radical,voro_radical_rebuilt,1,1,1.19948483391180596e-01,1.19936400951627956e-01,-1.20824395526408779e-05,7.66442705132053953e-02,7.66291045701130158e-02,-1.51659430923795080e-05,1.15690035563522489e-01,1.15687188217381068e-01,-2.84734614142134745e-06,5.47681225373384373e-01,5.47541475634355623e-01,-1.39749739028749431e-04,1.01497663867793392e+02,1.01475863851071068e+02,-2.18000167223237895e-02,1.44151192856422306e-01,1.44115291619717312e-01,-3.59012367049937886e-05,4.74002012686933372e-01,4.74008650580024393e-01,6.63789309102158498e-06,7.23910398442805577e-04,6.99138517643598315e-04,-2.47718807992072625e-05,4.93644155168881937e-03,4.93644155168881937e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,7.93737348816864641e-01,7.93804049902699926e-01,5.76297583400000235e+00,1,1,1,ok,radius labels permuted; distribution exactly preserved
2,5002,256,8.39999999999999969e-01,shape_descent,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.19948483391180596e-01,1.19941988026022892e-01,-6.49536515770487988e-06,7.66442705132053953e-02,7.66442705132053953e-02,0.00000000000000000e+00,1.15690035563522489e-01,1.15660026115061473e-01,-3.00094484610158307e-05,5.47681225373384373e-01,5.47681225373384373e-01,0.00000000000000000e+00,1.01497663867793392e+02,1.01497663867793392e+02,0.00000000000000000e+00,1.44151192856422306e-01,1.44151192856422306e-01,0.00000000000000000e+00,4.74002012686933372e-01,4.74002012686933372e-01,0.00000000000000000e+00,7.23910398442805577e-04,7.26713013222075703e-04,2.80261477927012601e-06,4.93644155168881937e-03,4.93644155168881937e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,7.93737348816864641e-01,7.93737348816864641e-01,5.79701759699999997e+00,0,1,0,ok,stochastic coordinate shape descent
3,5003,256,8.39999999999999969e-01,bounded_ricci_du010,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.17601124293678083e-01,1.12330139817298932e-01,-5.27098447637915080e-03,7.03161139059429313e-02,5.10677955367751513e-02,-1.92483183691677801e-02,1.16145898655366536e-01,1.14389856543150648e-01,-1.75604211221588868e-03,5.19513641556254235e-01,3.74802378056489915e-01,-1.44711263499764320e-01,9.78507862104311528e+01,6.41317717438676880e+01,-3.37190144665634648e+01,1.39881489888050020e-01,1.07121998385590333e-01,-3.27594915024596867e-02,4.68794630184126537e-01,3.75808872050703902e-01,-9.29857581334226357e-02,3.54363981794495267e-04,1.42536335941427450e-01,1.42181971959632947e-01,3.50019781603005953e-03,1.08569600667360877e-01,1.05069402851330818e-01,3.96077057090769946e+00,3.64112424746326369e+00,8.02775911664197372e-01,8.66005091993715226e-01,9.00094990000006590e-02,1,1,1,ok,relative_bounded_ricci
3,5003,256,8.39999999999999969e-01,box_shear_aspect,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.17601124293678083e-01,1.17601124293678083e-01,0.00000000000000000e+00,7.03161139059429313e-02,7.03161139059429313e-02,0.00000000000000000e+00,1.16145898655366536e-01,1.16145898655366536e-01,0.00000000000000000e+00,5.19513641556254235e-01,5.19513641556254235e-01,0.00000000000000000e+00,9.78507862104311528e+01,9.78507862104311528e+01,0.00000000000000000e+00,1.39881489888050020e-01,1.39881489888050020e-01,0.00000000000000000e+00,4.68794630184126537e-01,4.68794630184126537e-01,0.00000000000000000e+00,3.54363981794495267e-04,3.54363981794495267e-04,0.00000000000000000e+00,3.50019781603005953e-03,3.50019781603005953e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,8.02775911664197372e-01,8.02775911664197372e-01,2.84534151400000113e+00,0,0,0,ok,aspect-only box strain; shear omitted for rectangular voro++ container
3,5003,256,8.39999999999999969e-01,compression_step,coupled,voro_radical,voro_radical_rebuilt,1,1,1.17601124293678083e-01,1.17601124293678042e-01,-4.16333634234433703e-17,7.03161139059429313e-02,7.03161139059429452e-02,1.38777878078144568e-17,1.16145898655366536e-01,1.16145898655366467e-01,-6.93889390390722838e-17,5.19513641556254235e-01,5.19513641556254235e-01,0.00000000000000000e+00,9.78507862104311528e+01,9.78507862104311528e+01,0.00000000000000000e+00,1.39881489888050020e-01,1.39881489888050020e-01,0.00000000000000000e+00,4.68794630184126537e-01,4.68794630184126537e-01,0.00000000000000000e+00,3.54363981794495267e-04,0.00000000000000000e+00,-3.54363981794495267e-04,3.50019781603005953e-03,0.00000000000000000e+00,-3.50019781603005953e-03,3.96077057090769946e+00,3.96077057090769946e+00,8.02775911664197372e-01,8.02775911664197372e-01,1.09542809100000227e+00,0,1,0,ok,local phi scan best endpoint
3,5003,256,8.39999999999999969e-01,free_ricci,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.17601124293678083e-01,1.10924256276585184e-01,-6.67686801709289901e-03,7.03161139059429313e-02,6.41649363161645286e-12,-7.03161138995264390e-02,1.16145898655366536e-01,1.13796237335101164e-01,-2.34966132026537267e-03,5.19513641556254235e-01,4.58865919125818014e-11,-5.19513641510367608e-01,9.78507862104311528e+01,7.59860496166347631e-09,-9.78507862028325519e+01,1.39881489888050020e-01,2.12740911748581442e-10,-1.39881489675309112e-01,4.68794630184126537e-01,4.39505725722430696e-10,-4.68794629744620828e-01,3.54363981794495267e-04,3.17823250632808652e+00,3.17787814234629185e+00,3.50019781603005953e-03,4.91013545401736806e-01,4.87513347585706747e-01,3.96077057090769946e+00,4.74796159211061308e+00,8.02775911664197372e-01,9.29542284260844509e-01,1.14397838999998669e-01,1,1,1,ok,converged: max_abs_K < tol
3,5003,256,8.39999999999999969e-01,post_voro_surgery,topology,voro_radical,post_surgery_nonradical,1,1,1.17601124293678083e-01,1.37651534529612735e-01,2.00504102359346514e-02,7.03161139059429313e-02,6.58828498458253614e-02,-4.43326406011756990e-03,1.16145898655366536e-01,1.42448215813242601e-01,2.63023171578760651e-02,5.19513641556254235e-01,4.83077642844719213e-01,-3.64359987115350226e-02,9.78507862104311528e+01,7.75758518698122401e+01,-2.02749343406189126e+01,1.39881489888050020e-01,1.36493194654831701e-01,-3.38829523321831916e-03,4.68794630184126537e-01,3.58539478598118910e-01,-1.10255151586007627e-01,3.54363981794495267e-04,3.54363981794495267e-04,0.00000000000000000e+00,3.50019781603005953e-03,3.50019781603005953e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,8.02775911664197372e-01,8.32367952370397512e-01,6.31870977660000008e+01,1,0,0,ok,light topology surgery; no longer radical
3,5003,256,8.39999999999999969e-01,radius_label_swap,sum_channel,voro_radical,voro_radical_rebuilt,1,1,1.17601124293678083e-01,1.17601124293678083e-01,0.00000000000000000e+00,7.03161139059429313e-02,7.03161139059429313e-02,0.00000000000000000e+00,1.16145898655366536e-01,1.16145898655366536e-01,0.00000000000000000e+00,5.19513641556254235e-01,5.19513641556254235e-01,0.00000000000000000e+00,9.78507862104311528e+01,9.78507862104311528e+01,0.00000000000000000e+00,1.39881489888050020e-01,1.39881489888050020e-01,0.00000000000000000e+00,4.68794630184126537e-01,4.68794630184126537e-01,0.00000000000000000e+00,3.54363981794495267e-04,3.54363981794495267e-04,0.00000000000000000e+00,3.50019781603005953e-03,3.50019781603005953e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,8.02775911664197372e-01,8.02775911664197372e-01,8.07193587400000467e+00,0,0,0,ok,radius labels permuted; distribution exactly preserved
3,5003,256,8.39999999999999969e-01,shape_descent,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.17601124293678083e-01,1.17554199092615885e-01,-4.69252010621978854e-05,7.03161139059429313e-02,7.03161139059429174e-02,-1.38777878078144568e-17,1.16145898655366536e-01,1.16125163399722578e-01,-2.07352556439582836e-05,5.19513641556254235e-01,5.19513641556254235e-01,0.00000000000000000e+00,9.78507862104311528e+01,9.78507862104311528e+01,0.00000000000000000e+00,1.39881489888050020e-01,1.39881489888050020e-01,0.00000000000000000e+00,4.68794630184126537e-01,4.68794630184126537e-01,0.00000000000000000e+00,3.54363981794495267e-04,3.55732789342828935e-04,1.36880754833366850e-06,3.50019781603005953e-03,3.50019781603005953e-03,0.00000000000000000e+00,3.96077057090769946e+00,3.96077057090769946e+00,8.02775911664197372e-01,8.02775911664197372e-01,4.09090574200000034e+00,1,1,1,ok,stochastic coordinate shape descent
