cycle,block_name,Delta_Theta_sum,Delta_Theta_shape,Delta_Theta_NM,Delta_B_rms,Delta_du_rms,Delta_U_overlap,accepted
133,shape,0.00000000000000000e+00,-2.84008760854867481e-05,-2.32844201021875641e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.43023217381854639e-04,1
133,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
134,shape,6.93889390390722838e-18,-2.74740523845753981e-05,-2.24019838851660658e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.38905907926423211e-04,1
134,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
135,shape,-6.93889390390722838e-18,-2.62845442626502557e-05,-2.14611931051225668e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.34290762153765897e-04,1
135,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
135,box,2.77555756156289135e-17,-5.47160265623736208e-07,-6.24294065665331743e-07,0.00000000000000000e+00,0.00000000000000000e+00,5.95621200194518252e-07,1
136,shape,-3.46944695195361419e-17,-2.53806558523847481e-05,-2.08865925172066480e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.26301248241311725e-04,1
136,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
137,shape,2.08166817117216851e-17,-2.45152371702653249e-05,-2.00091185591222409e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.22203203214155121e-04,1
137,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
138,shape,-2.08166817117216851e-17,-2.38585166899285550e-05,-1.93269940075568858e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.17223134263932938e-04,1
138,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
139,shape,0.00000000000000000e+00,-2.27450047203467398e-05,-1.86718791810036588e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.13023317724392225e-04,1
139,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
140,shape,1.38777878078144568e-17,-2.19933584183484854e-05,-1.79679783177399965e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.09279004338214136e-04,1
140,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
140,box,0.00000000000000000e+00,-2.53701491433055981e-07,-1.99874631422181093e-07,0.00000000000000000e+00,0.00000000000000000e+00,2.44146930006294838e-07,1
140,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
141,shape,2.77555756156289135e-17,-2.13693422565844338e-05,-1.72602149989264930e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.03366197520771141e-04,1
141,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
142,shape,-2.08166817117216851e-17,-1.99203693077507071e-05,-1.68539605205353382e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.00213582693353676e-04,1
142,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
143,shape,-2.77555756156289135e-17,-1.88497392540828979e-05,-1.62189811884275170e-05,0.00000000000000000e+00,0.00000000000000000e+00,9.74140853051697064e-05,1
143,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
144,shape,-2.77555756156289135e-17,-1.88497392540828979e-05,-1.62189811884275170e-05,0.00000000000000000e+00,0.00000000000000000e+00,9.74140853051697064e-05,1
144,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
145,shape,0.00000000000000000e+00,-1.75783031085285923e-05,-1.52899192091549008e-05,0.00000000000000000e+00,0.00000000000000000e+00,9.45270876014370209e-05,1
145,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
145,box,-6.93889390390722838e-18,-1.20987959886798002e-07,-1.58940834354970306e-07,0.00000000000000000e+00,0.00000000000000000e+00,1.27466624311178833e-07,1
146,shape,0.00000000000000000e+00,-1.71023817433293979e-05,-1.49202620107896644e-05,0.00000000000000000e+00,0.00000000000000000e+00,9.02669212495821327e-05,1
146,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
147,shape,3.46944695195361419e-17,-1.62540410322542517e-05,-1.43187937501065843e-05,0.00000000000000000e+00,0.00000000000000000e+00,8.76005804906765384e-05,1
147,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
148,shape,-6.93889390390722838e-18,-1.55221538678529392e-05,-1.36779544725254554e-05,0.00000000000000000e+00,0.00000000000000000e+00,8.46272692683891492e-05,1
148,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
149,shape,-2.77555756156289135e-17,-1.50808359173082440e-05,-1.32058160321468776e-05,0.00000000000000000e+00,0.00000000000000000e+00,8.24271389206487903e-05,1
149,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
150,shape,0.00000000000000000e+00,-1.40345085424334326e-05,-1.28981527451610400e-05,0.00000000000000000e+00,0.00000000000000000e+00,8.03657307394400888e-05,1
150,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
150,box,1.38777878078144568e-17,-2.59568663715792347e-08,-6.29279650124492385e-08,0.00000000000000000e+00,0.00000000000000000e+00,7.91469045857695619e-09,1
150,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
151,shape,2.08166817117216851e-17,-1.35985752096057233e-05,-1.24848328646592899e-05,0.00000000000000000e+00,0.00000000000000000e+00,7.77899779021429261e-05,1
151,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
152,shape,-6.93889390390722838e-18,-1.32596631743364668e-05,-1.21644064011300346e-05,0.00000000000000000e+00,0.00000000000000000e+00,7.58442847184070956e-05,1
152,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
153,shape,-6.93889390390722838e-18,-1.28728681283232782e-05,-1.19055982912563696e-05,0.00000000000000000e+00,0.00000000000000000e+00,7.39055667483556888e-05,1
153,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
154,shape,6.93889390390722838e-18,-1.25523173816269318e-05,-1.15301523285413210e-05,0.00000000000000000e+00,0.00000000000000000e+00,7.19964333071865248e-05,1
154,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
155,shape,-1.38777878078144568e-17,-1.21283290236626207e-05,-1.12161784702399792e-05,0.00000000000000000e+00,0.00000000000000000e+00,7.01337202798635317e-05,1
155,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
155,box,2.08166817117216851e-17,-5.20561896227844656e-08,-9.95699201283839486e-08,0.00000000000000000e+00,0.00000000000000000e+00,-1.73083878340918318e-08,1
156,shape,-6.93889390390722838e-18,-1.18815470038918791e-05,-1.07012941824857766e-05,0.00000000000000000e+00,0.00000000000000000e+00,6.72680738362796404e-05,1
156,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
157,shape,-2.77555756156289135e-17,-1.14894073920332462e-05,-1.03049142395478244e-05,0.00000000000000000e+00,0.00000000000000000e+00,6.63630947339566291e-05,1
157,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
158,shape,1.38777878078144568e-17,-1.10503742622100609e-05,-9.72263258373212702e-06,0.00000000000000000e+00,0.00000000000000000e+00,6.54366394008953911e-05,1
158,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
159,shape,1.38777878078144568e-17,-1.07799705798064527e-05,-9.20354294332154099e-06,0.00000000000000000e+00,0.00000000000000000e+00,6.54820439841552471e-05,1
159,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
160,shape,-6.93889390390722838e-18,-1.04342597854745200e-05,-8.84562904576030595e-06,0.00000000000000000e+00,0.00000000000000000e+00,6.49315370442882234e-05,1
160,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
160,box,6.93889390390722838e-18,-6.17094013458108215e-08,-3.94871168610255729e-08,0.00000000000000000e+00,0.00000000000000000e+00,4.07020410708724967e-08,1
160,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
161,shape,1.38777878078144568e-17,-1.02743413832595554e-05,-8.58167494061090608e-06,0.00000000000000000e+00,0.00000000000000000e+00,6.29550391809119425e-05,1
161,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
162,shape,0.00000000000000000e+00,-1.00492549113609386e-05,-8.41813729579587999e-06,0.00000000000000000e+00,0.00000000000000000e+00,6.19277450652488959e-05,1
162,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
163,shape,-2.08166817117216851e-17,-9.53131300133330805e-06,-8.25457246590721727e-06,0.00000000000000000e+00,0.00000000000000000e+00,6.07444791386191341e-05,1
163,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
164,shape,-6.93889390390722838e-18,-8.88038846616479027e-06,-8.09268143937141859e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.94806793136615219e-05,1
164,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
165,shape,3.46944695195361419e-17,-8.41867124435485836e-06,-7.93329484979204969e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.81828663201444662e-05,1
165,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
165,box,-3.46944695195361419e-17,-1.25993816144087667e-08,1.95717155954122646e-08,0.00000000000000000e+00,0.00000000000000000e+00,-1.55071247509575016e-08,1
166,shape,-6.93889390390722838e-18,-8.02060713346597343e-06,-7.73304055225187970e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.73457175337965808e-05,1
166,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
167,shape,2.77555756156289135e-17,-7.67379296656711674e-06,-7.38722175694372929e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.60308297921641163e-05,1
167,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
168,shape,-3.46944695195361419e-17,-7.43596894894199556e-06,-7.20758199963811297e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.47282538177484845e-05,1
168,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
169,shape,2.08166817117216851e-17,-7.26440448515358606e-06,-6.91295013080517329e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.31264845604617619e-05,1
169,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
170,shape,0.00000000000000000e+00,-7.09821672460753117e-06,-6.75089872189532647e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.18142804467602858e-05,1
170,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
170,box,-6.93889390390722838e-18,-2.59132371949188922e-08,-4.30744567098129139e-09,0.00000000000000000e+00,0.00000000000000000e+00,1.36659281668727317e-08,1
170,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
171,shape,1.38777878078144568e-17,-6.91422623160659056e-06,-6.60552728998231586e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.26776242785187421e-05,1
171,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
172,shape,6.93889390390722838e-18,-6.55732375860057504e-06,-6.39398400824331414e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.43509159304234046e-05,1
172,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
173,shape,-2.08166817117216851e-17,-6.44618605384617016e-06,-6.04042703442053686e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.52249849009034399e-05,1
173,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
174,shape,6.93889390390722838e-18,-6.26990572121649548e-06,-5.77433254106418659e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.51411683431535238e-05,1
174,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
175,shape,1.38777878078144568e-17,-5.90233787954586031e-06,-5.59966031909303608e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.45098716316361198e-05,1
175,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
175,box,-6.93889390390722838e-18,-4.37051273644017968e-09,2.45690887079597076e-09,0.00000000000000000e+00,0.00000000000000000e+00,9.83730119585857210e-09,1
176,shape,0.00000000000000000e+00,-5.58606372137726570e-06,-5.41854133897373691e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.34940927892635365e-05,1
176,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
177,shape,2.77555756156289135e-17,-5.24009778144624017e-06,-5.05213396102821566e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.25150101017279880e-05,1
177,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
178,shape,-4.85722573273505986e-17,-4.92839588062121692e-06,-4.87707145987309465e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.14857282593039756e-05,1
178,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
179,shape,1.38777878078144568e-17,-4.63876871728552409e-06,-4.77137217407691550e-06,0.00000000000000000e+00,0.00000000000000000e+00,5.04473358121093618e-05,1
179,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
180,shape,-1.38777878078144568e-17,-4.53824011693165774e-06,-4.67412208730172418e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.94208677673246832e-05,1
180,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
180,box,2.77555756156289135e-17,-3.81541693378339986e-08,-3.04282018123713804e-08,0.00000000000000000e+00,0.00000000000000000e+00,6.17024837890056688e-08,1
180,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
181,shape,-6.93889390390722838e-18,-4.33713992332995790e-06,-4.48919766669192422e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.79365666743447605e-05,1
181,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
182,shape,6.93889390390722838e-18,-4.20522813664170325e-06,-4.18079693777911876e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.70931047492073596e-05,1
182,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
183,shape,-3.46944695195361419e-17,-3.97325658930275383e-06,-4.07195434655449606e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.62391644296955562e-05,1
183,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
184,shape,2.08166817117216851e-17,-3.71803067109044427e-06,-3.99125966820540468e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.53843883941873472e-05,1
184,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
185,shape,2.77555756156289135e-17,-3.62276473820505318e-06,-3.91190219892895152e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.45128842772590794e-05,1
185,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
185,box,-4.16333634234433703e-17,-2.63291137642118755e-08,-2.70254992759677570e-08,0.00000000000000000e+00,0.00000000000000000e+00,6.19962232661919188e-08,1
186,shape,-6.93889390390722838e-18,-3.56780766584685605e-06,-3.82245774446787756e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.38501217844833313e-05,1
186,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
187,shape,3.46944695195361419e-17,-3.50803487789153046e-06,-3.72159489433337987e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.40888133559913520e-05,1
187,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
188,shape,-1.38777878078144568e-17,-3.32609943167611055e-06,-3.54199705419194766e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.42912127377459441e-05,1
188,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
189,shape,6.93889390390722838e-18,-3.19564607705047354e-06,-3.46810701915001296e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.42521646701887761e-05,1
189,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
190,shape,-2.77555756156289135e-17,-3.13122421287392871e-06,-3.39673734142675876e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.40427193700854147e-05,1
190,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
190,box,4.16333634234433703e-17,-1.70951464373292339e-08,-2.24068996620974126e-08,0.00000000000000000e+00,0.00000000000000000e+00,3.96805361901897413e-08,1
190,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
191,shape,-2.08166817117216851e-17,-3.04035254987400361e-06,-3.27308206449217209e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.35599094329996994e-05,1
191,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
192,shape,6.93889390390722838e-18,-2.91685749723158416e-06,-3.12620287857418022e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.32060516276644435e-05,1
192,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
193,shape,-1.38777878078144568e-17,-2.82628577380483748e-06,-2.91451219320421062e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.27663125121546805e-05,1
193,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
194,shape,6.93889390390722838e-18,-2.61900059102260219e-06,-2.85723096213330585e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.22666331711951671e-05,1
194,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
195,shape,-2.08166817117216851e-17,-2.54579921198094805e-06,-2.80147699627253388e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.17250534437973997e-05,1
195,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
195,box,1.38777878078144568e-17,1.29285726152561509e-08,2.46878231816016758e-08,0.00000000000000000e+00,0.00000000000000000e+00,-7.18923101050705782e-08,1
196,shape,2.08166817117216851e-17,-2.48627900094333665e-06,-2.74762419303492544e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.15056132885838203e-05,1
196,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
197,shape,-2.77555756156289135e-17,-2.44307975702517943e-06,-2.69509351299990207e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.08411052681967313e-05,1
197,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
198,shape,2.77555756156289135e-17,-2.40668981008745897e-06,-2.64742382480309679e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.07562556465346226e-05,1
198,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
199,shape,-2.08166817117216851e-17,-2.22493219274866316e-06,-2.60127436790824618e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.07311770256879591e-05,1
199,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
200,shape,-6.93889390390722838e-18,-2.19101372775365455e-06,-2.55468750634535446e-06,0.00000000000000000e+00,0.00000000000000000e+00,4.05561446599200792e-05,1
200,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
200,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
200,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
