attempt,accepted,Theta_sum_old,Theta_shape_old,Theta_sum_after_instant,Theta_shape_after_instant,Theta_sum_after_quench,Theta_shape_after_quench,F_old,F_after_quench,U_old,U_after_quench,flipped_edge_i,flipped_edge_j
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
0,1,5.21542178875550183e-02,1.13495018888365884e-01,5.28138615422065610e-02,1.15671037846087524e-01,5.28138615422065749e-02,1.12530976816000258e-01,5.97289462912996907e-02,4.96659210803916118e-02,6.24932904457921393e-02,4.31003512461317351e-02,160,219
