attempt,accepted,Theta_sum_old,Theta_shape_old,Theta_sum_after_instant,Theta_shape_after_instant,Theta_sum_after_quench,Theta_shape_after_quench,F_old,F_after_quench,U_old,U_after_quench,flipped_edge_i,flipped_edge_j
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
0,1,1.28576919065574984e-02,1.13167313913322090e-01,1.52563820906608926e-02,1.16438460229382992e-01,1.52563820906608891e-02,1.12585994905482045e-01,8.33462532514302357e-01,7.34262061560605694e-01,1.61536706079285119e+00,1.41735618373679007e+00,160,219
