attempt,accepted,Theta_sum_old,Theta_shape_old,Theta_sum_after_instant,Theta_shape_after_instant,Theta_sum_after_quench,Theta_shape_after_quench,F_old,F_after_quench,U_old,U_after_quench,flipped_edge_i,flipped_edge_j
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
0,1,5.21542178875550183e-02,1.13383396339038628e-01,5.28138615422065610e-02,1.15559352563093715e-01,5.28138615422065610e-02,1.12185556538741252e-01,5.88985644220936660e-02,4.81160655359778727e-02,6.09338256957601340e-02,4.03111267463285849e-02,160,219
